doc_id,cleaned_text,bertopic_topic,bertopic_probability
350275503,sparkling clean place friendly host gave good local tip flexible easy going,72,1.0
146440388,alex sophia super friendly host always asking needed ever boyfriend saw made feel really welcome studio cosy private facility modern clean nicely laid location amazing close walking distance tram stop bar cafe restaurant etc,16,1.0
336110832,great place location perfect getting around appartment spotless need yongs communication outstanding leading made feel home recommend anyone,-1,0.0
54447400,stayed kim place week thought excellent kim fantastic host really friendly easy going flexible check check responsive minor issue went way make sure returned accidentally left behind place comfortable spotless needed including toiletry condiment internet full cooking washing facility great location need easy walking distance private secure courtyard lovely perfect dog thanks great kim,-1,0.0
94009816,great location spacious easy communication,6,0.684228774366511
185871005,nice,47,0.5957049483739009
189836814,chose place wanted local area rather cbd right direct tram city surrounded great cafe bar restaurant reunion cafe love dumpling bier kellar etc one greatest license nearby beer around world purvis beer spotless great layout get bit chilly downstairs winter melb,0,0.7526217615560842
116577158,pleasure prue beautiful cottage minute restaurant beach still quiet peaceful thank prue certainly deserve superhost status,-1,0.0
247274361,daisy mr tibbs welcoming friendly home full life character pleasure meet lovely home,-1,0.0
215143718,perfect david appartment nearly month perfect host respond within minute every message recommend place everyone beautiful interior design close city,-1,0.0
29432137,great south yarra clodagh provided easy access information prior arrival clean comfortable set pretty street great area walk around many heritage home nearby recommend friend thanks chocolate bunny,62,1.0
181509543,great place great location anyone looking heart,-1,0.0
234475271,cleanliness great love interior design super cool,42,0.8508685786628265
196642088,cute barn lovely scenic area host warm inviting,-1,0.0
25821289,milk bar really fantastic place location good close train station darren nice householder lend miki card seddon area safety quiet place,-1,0.0
151714791,travelling keen explore city place spot great location thoroughly enjoyed looking rooftop get authentic local experience independent flat rate bargain probably everyone bedroom small pretty convoluted arrangement locking door part bathroom doe indeed need work pretty random thing stored noted host basic renovation happens remains bargain pad true gem network,-1,0.0
210007762,location good room clean jul helpful kind,74,1.0
291501956,great location close value money described quiet secure building outlet shopping centre across road enjoyed,11,0.7871691136968756
346782696,house endued comfortable homey feeling still featured hotel liked deco sparkling clean every corner house space although bit distance cbd still considered convenient travelling rent car trip upmarket felt garage provided front house accessible main road getting desired destination easily located serene housing area made feeling like local trudi kind enough allow extra hour late check come back next visit,-1,0.0
318577366,hi rachel put great effort cottage effort really pay reflecting extreme experience thank hope happy guest like,-1,0.0
313117480,thank robert amazing family promise back next time travel place worth rent homestay big family travel,12,0.8516107401346679
333110639,great location big easy check small issue resolved fairly quickly,24,1.0
150427927,marilynn really kind hostess house well equipped cooking utensil guest nice kitchen common area tenant friendly polite location good long walk amenity beach bed however privacy advertised curtain bed common area privacy,-1,0.0
113029855,touch leanne provided made feel home treat fresh flower candle perfect close shop public transport importantly child newborn granddaughter thanks leanne,50,0.9371121168846752
269106975,recommend place stayed nearly half month well looked clean quiet place live house morden amenity need public transport relatively close house probably take city min house bit warm thought perfect winter probably need air con full blast summer hua really helpful quick replying query,-1,0.0
340124081,great location close good communicator accommodating late check,24,1.0
223144139,stylish place great location,12,0.6855224547907545
168101062,perfect abode great location check easy host friendly,31,0.875343368860641
